District,Price,Land Area,Floor,Bathroom,legal_status,Direction,Furniture,Have Mezzanine,Have Rooftop,Have Basement,Near Market,Near School,Near Hospital,Frontage,Securities Space,Have Car Park,Urgent Sale,Price/m2,Category
6,6.5,4.060443010546419,3.0,4.0,2.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1140350877192982,2
1,17.5,4.663439094112067,5.0,8.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,5
10,5.9,4.0163830207523885,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1082568807339449,2
19,7.5,3.58351893845611,5.0,3.0,2.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857142,2
14,38.0,5.187385805840755,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134831460674157,1
13,36.0,5.3981627015177525,4.0,3.4970445951980995,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636363636363636,2
10,6.6,5.564520407322694,3.0,6.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253846153846153,2
12,13.2,4.420044701861403,5.0,12.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607795371498173,2
18,42.0,5.017279836814924,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.28,5
10,18.0,4.574710978503383,5.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,5
8,4.3,3.8501476017100584,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934782608695652,2
9,4.6,3.4339872044851463,4.0,3.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533333333333333,2
10,4.85,3.9852734671677386,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918560606060606,1
10,16.0,4.995860008514102,4.0,8.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.108991825613079,5
10,35.0,5.375278407684165,3.0,3.0,2.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1627906976744186,5
13,25.45,4.990432586778736,3.0,7.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1743150684931506,2
10,41.9,4.6913478822291435,7.0,7.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3879629629629629,5
12,9.4,3.9889840465642745,3.0,4.0,2.0,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1773584905660377,2
10,7.0,4.532599493153256,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760869565217391,1
12,2.88,4.188138441508461,4.0,4.0,2.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443759630200308,2
14,12.5,4.007333185232471,4.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2314814814814814,5
3,13.0,4.582924577040772,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134297520661157,4
1,4.3,5.198497031265826,1.48,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238888888888888,2
18,3.85,4.200204952921578,3.0,4.0,2.0,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0585996955859969,2
19,62.0,5.017279836814924,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4133333333333333,5
10,95.0,6.226042476047855,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882119861317484,4
13,3.29,4.23410650459726,2.0,4.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0483823529411764,2
9,4.45,3.8066624897703196,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1011363636363636,2
4,9.5,5.733341276897746,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308441558441558,1
0,1.2,5.83129579495516,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035314891112419,1
4,7.3,5.030437921392435,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480263157894736,1
4,13.0,5.746203190540153,2.0,3.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0416666666666666,5
12,2.95,4.255612709818223,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0424460431654676,2
4,6.7,5.225746673713202,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362162162162162,1
4,24.5,7.787382026484701,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101701951017019,1
19,4.57,4.200204952921578,3.0,4.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069558599695586,2
10,5.3,4.624972813284271,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524752475247524,2
9,8.9,4.795790545596741,3.0,3.970963569177463,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741666666666666,2
9,3.3,4.185098925490565,2.0,4.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0510046367851622,2
6,3.98,3.8918202981106265,2.0,2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0829166666666666,2
11,32.0,5.40042258948519,4.0,5.0,2.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451247165532879,4
4,3.8,4.04305126783455,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678571428571428,2
9,6.65,4.07753744390572,4.0,3.0,2.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146551724137931,2
8,53.0,6.07993319509559,1.0,1.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1215596330275229,5
14,46.0,5.003946305945459,4.0,8.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3108108108108108,5
4,2.1,4.795790545596741,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,1
8,5.1,3.9318256327243257,4.0,3.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,2
9,4.55,3.8918202981106265,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0947916666666666,2
19,5.98,4.324132656254979,2.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0802684563758389,2
2,7.7,4.204692619390966,3.0,3.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166666666666666,2
16,2.85,4.197201947661808,2.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435114503816793,2
9,4.2,3.6635616461296463,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1105263157894737,2
8,6.5,3.912023005428146,2.0,2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326530612244898,2
10,11.9,4.61512051684126,4.0,6.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,4
12,29.5,5.081404364984463,7.0,25.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184375,2
17,8.98,3.8918202981106265,4.0,3.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1870833333333333,2
10,3.49,4.983606621708336,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240689655172413,1
3,32.0,5.5254529391317835,3.0,3.197999289355587,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,4
10,12.0,4.795790545596741,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,1
18,4.59,4.30406509320417,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628767123287671,2
19,39.5,4.23410650459726,5.0,5.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808823529411765,2
8,6.4,4.174387269895637,5.0,5.0,2.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2
12,12.9,4.795790545596741,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1075,1
9,4.65,3.8918202981106265,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096875,2
10,25.0,4.948759890378168,4.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1785714285714285,4
11,8.0,4.394449154672439,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2
10,53.0,5.733341276897746,4.0,3.4970445951980995,2.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.172077922077922,5
10,7.0,4.605170185988092,2.0,3.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707070707070707,2
8,8.0,4.110873864173311,3.0,3.197999289355587,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,2
9,29.0,4.61512051684126,3.92,5.122466577217478,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,5
10,68.0,6.371611847231857,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164383561643835,1
12,32.0,5.143416405330075,3.0,23.630761904761904,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.187903699354081,5
10,28.0,5.4514675460417115,3.0,3.197999289355587,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1206376561826798,5
12,6.9,3.970291913552122,0.0,0.0,2.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326923076923077,1
10,6.5,4.634728988229636,4.0,4.47299196033232,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637254901960784,2
6,3.51,4.007333185232471,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,1
0,11.0,4.650908077661946,1.8566666666666665,1.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060956790123456,2
0,1.35,4.394449154672439,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016875,1
11,42.5,5.303304908059076,4.0,5.0,2.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125,4
3,5.5,4.23410650459726,3.0,3.0,2.0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0808823529411764,2
10,7.0,3.970291913552122,3.0,3.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1346153846153846,5
9,8.5,3.8066624897703196,5.0,4.0,2.0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931818181818181,2
18,32.0,4.61512051684126,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32,5
10,6.4,4.382026634673881,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810126582278481,1
11,1.1,2.772588722239781,2.0,1.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733333333333333,2
10,17.5,4.844187086458591,5.0,2.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,4
10,2.69,3.970291913552122,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517307692307692,1
10,26.5,4.61512051684126,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.265,1
14,16.7,4.59511985013459,6.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1704081632653061,5
4,4.5,4.02535169073515,4.0,5.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818181818181818,2
9,19.65,4.727387818712341,3.0,3.197999289355587,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754464285714285,2
10,7.4,4.04305126783455,4.0,5.0,2.0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321428571428571,2
8,33.0,6.0867747269123065,1.0,1.5398880734803921,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751708428246013,3
10,16.0,5.363636832668679,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0752941176470588,4
10,4.0,3.713572066704308,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,2
3,6.6,4.672828834461906,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0622641509433962,1
1,3.8,3.8918202981106265,4.0,3.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0791666666666666,5
9,5.2,4.0943445622221,2.0,1.999800396433088,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0881355932203389,2
10,6.1,4.549657476057832,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651709401709401,1
11,7.3,4.421247347827163,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0888077858880778,1
14,11.5,4.61512051684126,3.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.115,2
19,2.88,2.833213344056216,4.0,2.0,2.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2
3,2.95,4.394449154672439,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036875,2
10,33.0,4.948759890378168,5.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357142857142857,4
3,4.2,4.938781190328272,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,1
3,4.19,3.9512437185814275,2.0,3.0,2.0,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.082156862745098,2
12,12.2,4.476199804691132,4.0,6.0,2.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1403912543153049,2
5,5.1,4.007333185232471,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0944444444444444,2
13,5.99,3.713572066704308,4.0,3.0,2.0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14975,2
12,4.65,3.6635616461296463,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1223684210526315,2
4,3.97,4.343805421853684,2.0,2.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522368421052631,2
10,12.0,5.517452896464707,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,1
14,12.2,4.290459441148391,5.0,8.0,2.0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694444444444444,2
8,5.55,4.174387269895637,3.0,4.0,2.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08671875,2
9,7.2,3.9512437185814275,4.0,5.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,2
16,85.0,5.707110264748875,5.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2833333333333333,5
2,6.38,4.1588830833596715,3.0,3.0,2.0,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012698412698412,2
10,16.0,4.663439094112067,3.0,5.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,2
10,54.0,5.771441123130016,3.0,3.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16875,2
10,8.7,4.248495242049359,2.0,2.0,2.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260869565217391,2
14,41.9,5.0369526024136295,4.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2738562091503267,5
10,55.0,5.484796933490655,6.0,20.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2291666666666666,5
14,9.2,4.290459441148391,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1277777777777777,5
10,34.0,5.303304908059076,3.0,3.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,4
10,18.5,4.672828834461906,4.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1745283018867924,5
8,8.2,4.290459441148391,2.0,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138888888888888,2
2,6.38,4.160444363926624,4.0,3.0,2.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011093502377179,2
3,13.0,4.582924577040772,3.0,3.970963569177463,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134297520661157,3
8,7.3,4.290459441148391,3.0,4.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013888888888888,2
10,0.175,4.9344739331306915,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012681159420289,1
4,54.0,5.993961427306569,7.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.135,5
3,15.0,4.948759890378168,3.0,3.197999289355587,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1071428571428571,4
10,84.0,5.5254529391317835,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,1
2,2.0,3.2188758248682006,2.0,1.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,2
14,11.0,4.350277936359301,4.0,5.0,2.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437908496732026,2
8,9.5,4.394449154672439,4.0,3.4970445951980995,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11875,2
9,34.5,5.480638923341991,5.0,3.968098977428503,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1443514644351464,5
8,16.2,4.976733742420574,2.0,1.999800396433088,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1124999999999999,5
16,5.3,3.9889840465642745,2.0,2.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0999999999999999,2
10,7.0,4.430816798843313,3.0,3.970963569177463,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843373493975903,2
12,14.8,4.948759890378168,7.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1057142857142857,2
10,5.8,4.564348191467836,0.0,0.0,2.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610526315789473,1
10,6.3,4.394449154672439,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07875,1
9,31.0,5.780743515792329,3.0,3.197999289355587,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0959752321981424,5
9,22.0,5.545177444479562,1.0,1.5398880734803921,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0862745098039215,5
15,5.0,3.7612001156935624,2.0,3.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.119047619047619,2
5,19.8,5.274280788719795,4.0,3.4970445951980995,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1019305019305019,4
12,6.6,3.970291913552122,2.0,2.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269230769230769,2
9,31.0,5.869296913133774,7.0,4.29369728800611,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0878186968838526,5
11,34.5,5.40042258948519,4.0,6.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564625850340136,4
13,7.29,4.189654742026425,5.0,6.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1121538461538461,2
10,17.0,4.394449154672439,4.0,5.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2125,4
3,7.9,4.394449154672439,4.0,5.0,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09875,2
12,3.65,3.4657359027997265,2.0,1.999800396433088,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177419354838709,2
10,16.5,4.394449154672439,3.0,5.0,2.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20625,5
4,4.95,4.02535169073515,5.0,5.0,2.0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2
4,4.58,4.060443010546419,3.0,3.0,2.0,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0803508771929824,2
4,4.85,4.174387269895637,3.0,3.0,2.0,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07578125,2
3,5.6,3.970291913552122,3.0,3.970963569177463,2.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923076,2
10,5.0,4.1588830833596715,1.0,1.0,2.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0793650793650793,2
10,5.2,3.9396381724611196,2.0,3.0,2.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1031746031746031,2
10,7.0,4.330733340286331,4.0,4.0,2.0,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0933333333333333,2
4,22.0,6.345636360828596,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386643233743409,1
10,38.0,5.303304908059076,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4
13,4.93,3.713572066704308,2.0,2.0,2.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12325,2
10,37.0,5.53338948872752,3.0,4.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1468253968253968,4
10,72.0,5.707110264748875,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,1
